id,course_id,score
U_1193136,C_course-v1:BIT+PHY17016+sp,0.4596813
U_1193136,C_course-v1:BIT+PHY1701702+sp,0.749596206
U_1193136,C_course-v1:MITx+6_00_1x+sp,0.011585681
U_1193136,C_course-v1:TsinghuaX+30240184+sp,4.040761199
U_11931611,C_course-v1:BNU+2018091301X+2019_T1,0.05310725
U_11931611,C_course-v1:JNUX+07009156X+sp,0.618759522
U_11931611,C_course-v1:TsinghuaX+30240184+sp,0.075310652
U_11933185,C_course-v1:TsinghuaX+00740043X_2015_T2+sp,0.101389043
U_11933185,C_course-v1:TsinghuaX+70240403+2019_T1,0.017502283
U_11933185,C_course-v1:TsinghuaX+AP000003X+2019_T1,0.097646293
U_11933185,C_course-v1:TsinghuaX+AP000014X+2019_T1,0.097646293
U_11939046,C_course-v1:TsinghuaX+00612642X+sp,0.045313193
U_11939046,C_course-v1:TsinghuaX+00740043X_2015_T2+sp,0.139696478
U_11939046,C_course-v1:TsinghuaX+30700313X+sp,0.033414111
U_11939507,C_course-v1:BSU+2018122404X+2019_T1,0.055111647
U_11939507,C_course-v1:BSU+2018122405X+2019_T1,0.084766664
U_11939507,C_course-v1:BSU+BSU001+2019_T1,0.083446358
U_11939507,C_course-v1:BSU+BSU001+sp,0.083446358
U_1193958,C_course-v1:TsinghuaX+00740043X_2015_T2+sp,0.170562675
U_1193958,C_course-v1:TsinghuaX+00740123_X+sp,5.167497383
U_1193958,C_course-v1:TsinghuaX+30240243X+sp,3.24246917
U_1193958,C_course-v1:TsinghuaX+34100325_X+sp,0.284447385
U_11939823,C_course-v1:TsinghuaX+00740043X_2015_T2+sp,0.225994573
U_11939823,C_course-v1:TsinghuaX+00740123_X+sp,0.115398634
U_11939823,C_course-v1:TsinghuaX+2018032801X+2018_T1,0.175512719
U_11939823,C_course-v1:TsinghuaX+20220332X+2019_T1,0.079887406
U_11939823,C_course-v1:TsinghuaX+30700313X+sp,0.397390981
U_11939823,C_course-v1:TsinghuaX+44100343X+2019_T1,0.779275437
U_11941628,C_course-v1:TsinghuaX+00670122+sp,0.345226852
U_11941628,C_course-v1:TsinghuaX+20220053X_2015_T2+sp,0.127814965
U_11941628,C_course-v1:TsinghuaX+70150023X+sp,0.131936656
U_11942498,C_course-v1:LZU+2018122505X+2018_T2,0.064174996
U_11942498,C_course-v1:MIL+MIL2016001+2019_T1,0.034465295
U_11942498,C_course-v1:TsinghuaX+10610224X+2019_T1,0.189411335
U_11942498,C_course-v1:TsinghuaX+10610224X+sp,0.189411335
U_11942498,C_course-v1:TsinghuaX+2018031901X+2019_T1,0.012358828
U_11943634,C_course-v1:TsinghuaX+80000271X+2019_T1,0.360404106
U_11943634,C_course-v1:TsinghuaX+JRFX01+2019_T1,0.493930354
U_11943803,C_course-v1:Tsinghua+20150001+sp,0.210549251
U_11943803,C_course-v1:TsinghuaX+00690092X+sp,0.049749961
U_11943803,C_course-v1:TsinghuaX+30640014X+sp,0.059992959
U_11943803,C_course-v1:TsinghuaX+AP000008X+2019_T1,0.019950554
U_11945298,C_course-v1:TsinghuaX+00612642X+sp,0.053783539
U_11945298,C_course-v1:TsinghuaX+00690242+sp,0.044002981
U_11945298,C_course-v1:TsinghuaX+00690863X+sp,0.044736727
U_11945298,C_course-v1:TsinghuaX+00691153X+sp,0.172406341
U_11946081,C_course-v1:HUBU+HU08003X+sp,0.023476873
U_11946081,C_course-v1:TsinghuaX+00612642X+sp,0.039406996
U_11946081,C_course-v1:TsinghuaX+00690863X+2019_T1,0.034587183
U_11946081,C_course-v1:TsinghuaX+00690863X+sp,0.034587183
U_11946081,C_course-v1:TsinghuaX+AP000002X+2019_T1,0.013545149
U_11946760,C_course-v1:TsinghuaX+20250103X+sp,0.021187463
U_11946760,C_course-v1:TsinghuaX+30700313X+2019_T1,0.058356889
U_11946760,C_course-v1:TsinghuaX+70150023X+sp,0.06045651
U_11946760,C_course-v1:TsinghuaX+JRFX01+2019_T1,0.060939494
U_11950228,C_course-v1:NEU+2019012201X+2019_T2,0.041867425
U_11950228,C_course-v1:TsinghuaX+10421084X+2019_T1,0.991455037
U_11950228,C_course-v1:TsinghuaX+10421084X_2015_2+sp,0.991455037
U_11950228,C_course-v1:TsinghuaX+10421094X_2015_2+sp,0.047522635
U_11950228,C_course-v1:TsinghuaX+20440333X+sp,0.37909889
U_11951150,C_course-v1:TsinghuaX+30700313X+sp,0.147930532
U_11951150,C_course-v1:TsinghuaX+70240403+2019_T1,0.116550906
U_11951150,C_course-v1:TsinghuaX+AP000003X+2019_T1,0.140613535
U_11951150,C_course-v1:UC_BerkeleyX+ColWri2_1x_2015_T1+2019_T1,0.019697094
U_11953657,C_course-v1:TsinghuaX+00740043X_2015_T2+sp,0.14739919
U_11953657,C_course-v1:TsinghuaX+00740043_1x+2019_T1,0.14739919
U_11953657,C_course-v1:TsinghuaX+00740043_2x+2019_T1,0.093823211
U_11953657,C_course-v1:TsinghuaX+00740043_2x_2015_T2+sp,0.093823211
U_11953657,C_course-v1:TsinghuaX+44100343X+2019_T1,0.138455857
U_11953862,C_course-v1:TsinghuaX+00691153X+2019_T1,0.209891173
U_11953862,C_course-v1:TsinghuaX+80000271X+2019_T1,0.44123239
U_11953862,C_course-v1:TsinghuaX+80000271X+sp,0.394686817
U_11953862,C_course-v1:TsinghuaX+80000901X_1+sp,0.169524527
U_11954707,C_course-v1:TsinghuaX+00670122X+sp,0.038063301
U_11954707,C_course-v1:TsinghuaX+30700313X+sp,0.071471173
U_11954707,C_course-v1:TsinghuaX+80000901X_1+sp,0.12860958
U_11956308,C_course-v1:TsinghuaX+00310222X+2019_T1,0.133999744
U_11956308,C_course-v1:TsinghuaX+40670702X+2019_T1,0.166307944
U_11956308,C_course-v1:TsinghuaX+80000822X+sp,0.037313885
U_11956308,C_course-v1:TsinghuaX+AP000008X+2019_T1,0.01777643
U_1196030,C_course-v1:TsinghuaX+34100325_X+sp,0.164811769
U_1196030,C_course-v1:TsinghuaX+70240403+2019_T1,0.039661984
U_1196030,C_course-v1:TsinghuaX+Thesis2016X+sp,0.486563494
U_1196030,C_course-v1:WUT+1022817X+sp,0.4470882
U_11961,C_course-v1:MITx+6_00_1x+sp,0.067849341
U_11961,C_course-v1:TsinghuaX+20250064+sp,0.164549841
U_11961,C_course-v1:TsinghuaX+20250064X+sp,0.073697774
U_11961,C_course-v1:TsinghuaX+20320074X+2019_T1,1.497106377
U_1197255,C_course-v1:JNUX+07009156X+sp,0.021807529
U_1197255,C_course-v1:TsinghuaX+00612642X+sp,0.402601615
U_1197255,C_course-v1:TsinghuaX+40050444X+sp,0.486436495
U_1197255,C_course-v1:TsinghuaX+40050455X+sp,0.35004612
U_1197255,C_course-v1:TsinghuaX+40050455_2X+sp,0.519058601
U_1197315,C_course-v1:HIT+HIT2016002+sp,0.096450315
U_1197315,C_course-v1:SEU+00690803+sp,0.116502951
U_1197315,C_course-v1:TsinghuaX+00740043X_2015_T2+sp,0.316457143
U_1197315,C_course-v1:TsinghuaX+00740043_1x+2019_T1,0.316457143
U_1197315,C_course-v1:TsinghuaX+00740043_2x_2015_T2+sp,0.015023218
U_1197315,C_course-v1:TsinghuaX+2070071X+2017_T1,0.242689101
U_1197315,C_course-v1:TsinghuaX+30240184+sp,0.238732868
U_1197315,C_course-v1:TsinghuaX+30240243X+sp,1.065939728
U_1197333,C_course-v1:ACCA+MA1_X+sp,0.286801612
U_1197333,C_course-v1:TsinghuaX+00612642X+sp,2.073099235
U_1197333,C_course-v1:TsinghuaX+00680082X+sp,1.199575111
U_1197333,C_course-v1:TsinghuaX+00690212X+sp,0.090677537
U_1197333,C_course-v1:TsinghuaX+00690242+sp,1.219737848
U_1197333,C_course-v1:TsinghuaX+00690342X+sp,0.076812536
U_1197333,C_course-v1:TsinghuaX+00691153X+sp,0.439688715
U_1197333,C_course-v1:TsinghuaX+02070251X+sp,0.218991949
U_1197333,C_course-v1:TsinghuaX+10421094X_2015_2+sp,0.056660777
U_1197333,C_course-v1:TsinghuaX+34000888X+sp,0.040452987
U_1197333,C_course-v1:TsinghuaX+TSINGHUA107+sp,0.024377186
U_1197333,C_course-v1:ZUEL+B0680090+sp,0.01259977
U_1197333,C_course-v1:ZUELX+B0800280+sp,0.593009572
U_1197403,C_course-v1:TsinghuaX+00740043X_2015_T2+sp,0.143793579
U_1197403,C_course-v1:TsinghuaX+00740123_X+sp,0.331752886
U_1197403,C_course-v1:TsinghuaX+10430484X_2015_2+sp,0.037487899
U_1197403,C_course-v1:TsinghuaX+20250103X+sp,0.284797367
U_1197433,C_course-v1:TsinghuaX+00740043_2x_2015_T2+sp,0.047081729
U_1197433,C_course-v1:TsinghuaX+02070251X+sp,0.181220926
U_1197433,C_course-v1:TsinghuaX+10430494X_2015_2+sp,2.222986356
U_1197433,C_course-v1:TsinghuaX+20740084X+2019_T1,0.524039271
U_1197433,C_course-v1:TsinghuaX+TSINGHUA107+sp,0.034356797
U_1197458,C_course-v1:CQU+ICE20012+sp,0.146633004
U_1197458,C_course-v1:FUDANx+ECON130080+2019_T1,0.080248184
U_1197458,C_course-v1:FudanX+SOSC120007+sp,0.147982132
U_1197458,C_course-v1:MITx+6_00_1x+sp,0.089735773
U_1197458,C_course-v1:TsinghuaX+00612642X+sp,0.069138918
U_1197458,C_course-v1:TsinghuaX+00690092X+sp,0.055776981
U_1197458,C_course-v1:TsinghuaX+00691153X+sp,0.179927111
U_1197458,C_course-v1:TsinghuaX+00740043X_2015_T2+sp,1.845869115
U_1197458,C_course-v1:TsinghuaX+00740123_X+sp,0.573577878
U_1197458,C_course-v1:TsinghuaX+02070251X+sp,1.314349688
U_1197458,C_course-v1:TsinghuaX+10430494X_2015_2+sp,0.056930359
U_1197458,C_course-v1:TsinghuaX+20250064X+sp,0.253496101
U_1197458,C_course-v1:TsinghuaX+2070071X+2017_T1,1.105210034
U_1197458,C_course-v1:TsinghuaX+30240184+sp,0.412252954
U_1197458,C_course-v1:TsinghuaX+30240243X+sp,0.069264508
U_1197458,C_course-v1:TsinghuaX+34100325_X+sp,0.301122774
U_1197458,C_course-v1:TsinghuaX+70167012X+sp,0.026125946
U_1197458,C_course-v1:TsinghuaX+70660542X+2015_T2,0.055570614
U_1197458,C_course-v1:TsinghuaX+TSINGHUA107+sp,0.076271514
U_1197458,C_course-v1:UQx+Crime101x+sp,0.074643895
U_1197458,C_course-v1:UQx+Think101x+sp,0.298364434
U_1197458,C_course-v1:XJTU+COMP200853+sp,0.24430583
U_1197458,C_course-v1:ZUEL+B0680090+sp,0.085534018
U_1197632,C_course-v1:TsinghuaX+00740043X_2015_T2+sp,0.026999221
U_1197632,C_course-v1:TsinghuaX+10421084X_2015_2+sp,1.167237687
U_1197632,C_course-v1:TsinghuaX+10430494X_2015_2+sp,2.464465017
U_1197632,C_course-v1:TsinghuaX+30240184_2X+sp,1.003170397
U_1197632,C_course-v1:TsinghuaX+34100325_X+sp,0.167058833
U_1197649,C_course-v1:MITx+6_00_1x+sp,0.012602322
U_1197649,C_course-v1:Tsinghua+Thesis2017X+2017_T1,0.154352016
U_1197649,C_course-v1:TsinghuaX+20250103X+sp,0.088946034
U_1197649,C_course-v1:TsinghuaX+20350033X+sp,0.066679815
U_1197649,C_course-v1:TsinghuaX+70660542X+2015_T2,0.104163585
U_1197649,C_course-v1:UQx+Crime101x+sp,0.030064394
U_1197934,C_course-v1:HEBNU+2017011901X+sp,0.072141603
U_1197934,C_course-v1:MITx+6_00_1x+sp,0.011575679
U_1197934,C_course-v1:TsinghuaX+00310222X+sp,0.068625972
U_1197934,C_course-v1:TsinghuaX+00690092X+sp,0.081116547
U_1197934,C_course-v1:TsinghuaX+10421084X_2015_2+sp,0.060282971
U_1198007,C_course-v1:JXUST+JXUST2016001+2016_T2,0.139167907
U_1198007,C_course-v1:TsinghuaX+10430484X_2015_2+sp,0.08067509
U_1198007,C_course-v1:TsinghuaX+20220053X_2015_T2+sp,1.524092728
U_1198007,C_course-v1:TsinghuaX+30240184+sp,0.270996214
U_1198007,C_course-v1:TsinghuaX+30240184_2X+sp,0.362417125
U_1198007,C_course-v1:TsinghuaX+30240243X+sp,0.235703437
U_1198007,C_course-v1:TsinghuaX+30260112X+sp,0.739435496
U_1198288,C_course-v1:TsinghuaX+10421094X_2015_2+sp,0.018021462
U_1198288,C_course-v1:TsinghuaX+10430484X_2015_2+sp,0.074827761
U_1198288,C_course-v1:TsinghuaX+30240184+sp,0.154382555
U_1198288,C_course-v1:TsinghuaX+60240013X+sp,0.329369679
U_1198288,C_course-v1:TsinghuaX+70660542X+2015_T2,0.046946691
U_1198574,C_course-v1:GXUST+2017041901X+2017_T1,0.109438016
U_1198574,C_course-v1:MITx+6_00_1x+sp,0.270904455
U_1198574,C_course-v1:TsinghuaX+00701032X+sp,0.042191693
U_1198574,C_course-v1:TsinghuaX+30240184+sp,0.049319576
U_1198574,C_course-v1:TsinghuaX+30640014X+sp,0.147436857
U_1198574,C_course-v1:TsinghuaX+40160092X+sp,0.091760021
U_1198574,C_course-v1:TsinghuaX+44100343X+2019_T1,0.039067559
U_1198574,C_course-v1:UQx+Crime101x+sp,0.030202624
U_1199235,C_course-v1:MITx+6_00_1x+sp,0.016314832
U_1199235,C_course-v1:NBCC+NBCC000201+_sp,0.072981198
U_1199235,C_course-v1:TsinghuaX+00740043X_2015_T2+sp,0.186828259
U_1199235,C_course-v1:TsinghuaX+00740123_X+sp,2.083969031
U_1199235,C_course-v1:TsinghuaX+20220053X_2015_T2+sp,0.141430163
U_1199235,C_course-v1:TsinghuaX+20250064X+sp,0.091591657
U_1199235,C_course-v1:TsinghuaX+20250103X+sp,0.482152736
U_1199235,C_course-v1:TsinghuaX+30240184+sp,0.06865374
U_1199235,C_course-v1:TsinghuaX+30240243X+sp,0.182208666
U_1199235,C_course-v1:TsinghuaX+30640014X+sp,0.051403802
U_1199826,C_course-v1:TsinghuaX+00740123_X+sp,0.189138594
U_1199826,C_course-v1:TsinghuaX+30240184+sp,1.18902782
U_1199826,C_course-v1:TsinghuaX+30240184_2X+sp,1.60959701
U_1199826,C_course-v1:TsinghuaX+34100325_X+sp,0.301266045
U_1199826,C_course-v1:TsinghuaX+64100033X+SP,0.122063256
U_1200288,C_course-v1:Tsinghua+20150001+sp,0.896637066
U_1200288,C_course-v1:TsinghuaX+10430494X_2015_2+sp,0.404911307
U_1200288,C_course-v1:TsinghuaX+20120143X+sp,0.121949727
U_1200288,C_course-v1:TsinghuaX+20150001+2019_T1,0.896637066
U_1200419,C_course-v1:TsinghuaX+00740043X_2015_T2+sp,3.515101428
U_1200419,C_course-v1:TsinghuaX+20330334X_2015_2+sp,0.917640143
U_1200419,C_course-v1:TsinghuaX+30240184+sp,2.954977248
U_1200419,C_course-v1:TsinghuaX+30240184_2X+sp,0.026849861
U_1200490,C_course-v1:TsinghuaX+00691153X+sp,0.469191472
U_1200490,C_course-v1:TsinghuaX+10610193X+sp,0.090867773
U_1200585,C_course-v1:TsinghuaX+10421075X_2015_2+sp,0.089472911
U_1200585,C_course-v1:TsinghuaX+10421084X_2015_2+sp,0.189220399
U_1200995,C_course-v1:TsinghuaX+00310222X+2019_T1,0.561765492
U_1200995,C_course-v1:TsinghuaX+00612642X+sp,0.055642746
U_1200995,C_course-v1:TsinghuaX+00612643X+sp,2.207206737
U_1200995,C_course-v1:TsinghuaX+00670122+sp,1.90334437
U_1200995,C_course-v1:TsinghuaX+00691153X+sp,2.741413876
U_1200995,C_course-v1:TsinghuaX+00701032X+sp,3.729683242
U_1200995,C_course-v1:TsinghuaX+10610224X+sp,1.661808083
U_1200995,C_course-v1:TsinghuaX+10800163X+sp,2.110550589
U_1200995,C_course-v1:TsinghuaX+30640014X+sp,1.605263492
U_1200995,C_course-v1:TsinghuaX+70167012X+sp,0.671573364
U_1200995,C_course-v1:TsinghuaX+70800232X+2019_T1,0.298774484
U_1201171,C_course-v1:AdelaideX+Wine101x+sp,0.032366514
U_1201171,C_course-v1:TsinghuaX+00740043X_2015_T2+sp,2.172403447
U_1201171,C_course-v1:TsinghuaX+20430054X1+sp,0.058976211
U_1201451,C_course-v1:HUBU+20170227X+sp,0.131744541
U_1201451,C_course-v1:TsinghuaX+10430484X_2015_2+sp,0.40532755
U_1201451,C_course-v1:TsinghuaX+10430494X_2015_2+sp,0.921366719
U_1201451,C_course-v1:TsinghuaX+20220053X_2015_T2+sp,0.121198688
U_1201451,C_course-v1:TsinghuaX+20220332X+sp,1.106050272
U_1201451,C_course-v1:TsinghuaX+20330334X_2015_2+sp,0.178140964
U_1201451,C_course-v1:TsinghuaX+30150153X+sp,0.294083273
U_1201451,C_course-v1:TsinghuaX+30150303X+sp,0.660374008
U_1201451,C_course-v1:TsinghuaX+34000888X+sp,0.135808437
U_1201451,C_course-v1:TsinghuaX+34100325_X+sp,0.032769629
U_1201451,C_course-v1:Tsinghuax+30130123X+sp,0.463725814
U_1201451,C_course-v1:UQx+Think101x+sp,0.160103017
U_1201527,C_course-v1:TsinghuaX+20250103X+sp,0.129489385
U_1201527,C_course-v1:TsinghuaX+30260112X+sp,0.728769867
U_1201527,C_course-v1:TsinghuaX+8070071301+2019_T1,0.487012971
U_1201527,C_course-v1:TsinghuaX+8070071302+2019_T1,0.181783915
U_1201581,C_course-v1:Tsinghua+20150001+sp,0.093237782
U_1201581,C_course-v1:TsinghuaX+00310222X+sp,0.042933074
U_1201581,C_course-v1:TsinghuaX+70120073X+sp,0.864114076
U_1201581,C_course-v1:TsinghuaX+70150023X+sp,1.4043628
U_1201581,C_course-v1:TsinghuaX+80150193X+sp,0.031475417
U_1201705,C_course-v1:AdelaideX+Wine101x+sp,0.011619888
U_1201705,C_course-v1:HAUT+2017070701X+sp,0.062663945
U_1201705,C_course-v1:TsinghuaX+0350161X_2015_T2+sp,0.484770517
U_1201705,C_course-v1:TsinghuaX+20140064X+2018_sp,0.041480517
U_1201705,C_course-v1:TsinghuaX+20140064_2X+2018_sp,0.181134353
U_1201705,C_course-v1:TsinghuaX+20350033X+sp,0.441869148
U_1201705,C_course-v1:TsinghuaX+20440333X+sp,0.094890587
U_1201705,C_course-v1:TsinghuaX+30150303X+sp,0.026665704
U_1201705,C_course-v1:TsinghuaX+40050455_2X+sp,0.230690387
U_1201705,C_course-v1:TsinghuaX+40130653X+2019_T1,0.029928475
U_1201705,C_course-v1:TsinghuaX+40130753+2019_T1,0.036616388
U_1201705,C_course-v1:TsinghuaX+40160092X+2019_T1,0.140017801
U_1201705,C_course-v1:TsinghuaX+80000271X+sp,0.479891634
U_1201705,C_course-v1:TsinghuaX+80140242+sp,0.015769532
U_1201705,C_course-v1:TsinghuaX+80150193X+sp,0.034259513
U_1201705,C_course-v1:TsinghuaX+AP000015X+2019_T1,0.057347247
U_1201705,C_course-v1:TsinghuaX+THU201605X+sp,0.664744949
U_1201709,C_course-v1:MITx+6_00_1x+sp,0.104935621
U_1201709,C_course-v1:TsinghuaX+00680082X+sp,0.052904708
U_1201709,C_course-v1:TsinghuaX+00690092X+sp,0.043513327
U_1201709,C_course-v1:TsinghuaX+00691153X+sp,0.479381274
U_1201709,C_course-v1:TsinghuaX+00740123_X+sp,1.788914943
U_1201709,C_course-v1:TsinghuaX+20120143X+sp,0.115622764
U_1201709,C_course-v1:TsinghuaX+30150303X+sp,0.16573523
U_1201709,C_course-v1:TsinghuaX+30240184+sp,0.170671298
U_1201709,C_course-v1:TsinghuaX+30670043X+sp,0.098150155
U_1201709,C_course-v1:TsinghuaX+40670453X+2019_T1,0.05806323
U_1201741,C_course-v1:BIT+PHY1701601+sp,0.605889844
U_1201741,C_course-v1:BIT+PHY1701702+sp,0.43605441
U_1201741,C_course-v1:TsinghuaX+00740043X_2015_T2+sp,0.079126278
U_1201741,C_course-v1:TsinghuaX+10421094X_2015_2+sp,0.145752664
U_1201829,C_course-v1:TsinghuaX+20250103X+sp,0.16843936
U_1201829,C_course-v1:TsinghuaX+30240184+sp,0.142847675
U_1201829,C_course-v1:TsinghuaX+30240184_2X+sp,0.405391683
U_1201829,C_course-v1:TsinghuaX+30240243X+sp,0.076323974
U_1201921,C_course-v1:NJU+C1026+2016_T2,0.076108552
U_1201921,C_course-v1:TsinghuaX+30240184+sp,1.110980572
U_1201921,C_course-v1:TsinghuaX+30240184_2X+sp,0.066315348
U_1201921,C_course-v1:TsinghuaX+30240243X+sp,0.390292971
U_1202052,C_course-v1:JNU+03010100+sp,0.015893293
U_1202052,C_course-v1:NJU+2018032002X+SP,0.072477079
U_1202052,C_course-v1:TsinghuaX+44100343X+2019_T1,0.338973515
U_1202052,C_course-v1:UQx+Crime101x+sp,0.015016928
U_1202052,C_course-v1:UST+UST001+sp,1.532027892
U_1202073,C_course-v1:TsinghuaX+00740043X_2015_T2+sp,0.017590629
U_1202073,C_course-v1:TsinghuaX+00740113_2X+sp,0.514578012
U_1202073,C_course-v1:TsinghuaX+30240184+sp,0.396434747
U_1202073,C_course-v1:TsinghuaX+30240184_2X+sp,0.828304025
U_1202297,C_course-v1:PekingX+Peking001x+_,0.0538185
U_1202297,C_course-v1:TsinghuaX+MOOC101_2015_2+sp,0.141754814
U_1202297,C_course-v1:edX+BlendedX+sp,0.024840643
U_1202632,C_course-v1:AdelaideX+Wine101x+sp,0.228105556
U_1202632,C_course-v1:TsinghuaX+00040132X+sp,0.078533011
U_1202632,C_course-v1:TsinghuaX+00690212X+sp,0.297098161
U_1202632,C_course-v1:TsinghuaX+20330334X_2015_2+sp,0.079645743
U_1202632,C_course-v1:TsinghuaX+20350033X+sp,0.065738985
U_1202632,C_course-v1:TsinghuaX+20430064X+sp,2.233741235
U_1202632,C_course-v1:TsinghuaX+20430064_2X+sp,0.405146
U_1204158,C_course-v1:TsinghuaX+30640014X+2019_T1,0.580087045
U_1204158,C_course-v1:TsinghuaX+30640014X+sp,0.580087045
U_1204158,C_course-v1:TsinghuaX+80590952X+sp,0.020807157
U_1204158,C_course-v1:TsinghuaX+90640012X+sp,0.063167221
U_1204271,C_course-v1:TsinghuaX+10421084X_2015_2+sp,0.090560419
U_1204271,C_course-v1:TsinghuaX+10421102x_2015_T2+sp,0.145824273
U_1204271,C_course-v1:TsinghuaX+10430484X_2015_2+sp,0.213839608
U_1204271,C_course-v1:TsinghuaX+20250103X+sp,0.334421284
U_1204771,C_course-v1:PekingX+Peking001x+_,0.115821815
U_1204771,C_course-v1:TsinghuaX+00690212X+sp,0.08181886
U_1204771,C_course-v1:TsinghuaX+00691153X+2019_T1,0.041195284
U_1204771,C_course-v1:TsinghuaX+00691153X+sp,0.041195284
U_1204771,C_course-v1:TsinghuaX+30150303X+sp,0.067412649
U_1204771,C_course-v1:TsinghuaX+30640014X+sp,0.013432244
U_1204771,C_course-v1:TsinghuaX+30700313X+sp,0.034680457
U_1204771,C_course-v1:TsinghuaX+MOOC101_2015_2+sp,0.343781559
U_1204771,C_course-v1:rcoe+mooc103+2019_T1,0.091774563
U_1204828,C_course-v1:BIT+PHY1701702+sp,1.14041296
U_1204828,C_course-v1:TsinghuaX+00680082X+sp,0.022572431
U_1204828,C_course-v1:TsinghuaX+00690342X+sp,0.055727494
U_1204828,C_course-v1:TsinghuaX+34000888X+sp,0.215247169
U_12206,C_course-v1:FudanX+SOSC120007+sp,0.14305729
U_12206,C_course-v1:TsinghuaX+80515522X+sp,0.518909696
U_12206,C_course-v1:TsinghuaX+THESIS2015X+2015_T1,0.40183997
U_12206,C_course-v1:TsinghuaX+Thesis2016X+sp,0.39547514
U_12206,C_course-v1:WUT+1022817X+sp,0.07789458
U_12233,C_course-v1:BJTU+2017072501X+sp,0.17022182
U_12233,C_course-v1:FudanX+SOSC120007+sp,0.033430639
U_12233,C_course-v1:MIL+MIL2016001+sp,0.039293071
U_12233,C_course-v1:TsinghuaX+2018032801X+2018_T1,0.09864113
U_12233,C_course-v1:TsinghuaX+20220332X+sp,0.052533155
U_12233,C_course-v1:TsinghuaX+30806872X+sp,0.054875485
U_12233,C_course-v1:TsinghuaX+80000271X+sp,0.220581628
U_12233,C_course-v1:UST+UST001+sp,0.053937914
U_12233,C_course-v1:WellesleyX+HIST229x+sp,0.054131661
U_12283,C_course-v1:HUBU+2017022703X+sp,0.145322642
U_12283,C_course-v1:PSFFC+2018102403X+2018_T2,0.091334362
U_12283,C_course-v1:TsinghuaX+00040132X+sp,0.189241981
U_12283,C_course-v1:TsinghuaX+00990021X+2019_T1,0.019936294
U_12283,C_course-v1:TsinghuaX+30640014X+2019_T1,0.167556834
U_12283,C_course-v1:TsinghuaX+30640014X+sp,0.167556834
U_12283,C_course-v1:TsinghuaX+40990255+2019_T1,0.39894645
U_12283,C_course-v1:TsinghuaX+40990255X_1+sp,0.194357707
U_12283,C_course-v1:TsinghuaX+70150023X+sp,0.08040104
U_12283,C_course-v1:TsinghuaX+80000271X+sp,0.024723684
U_12302,C_course-v1:TsinghuaX+00740043X_2015_T2+sp,3.675505789
U_12302,C_course-v1:TsinghuaX+00740043_2x_2015_T2+sp,0.667499553
U_12302,C_course-v1:TsinghuaX+00740123_X+sp,0.12054957
U_12302,C_course-v1:TsinghuaX+30240184+sp,0.131532045
U_12302,C_course-v1:TsinghuaX+30240184_2X+sp,0.067932521
U_12313,C_course-v1:JNUX+07009156X+sp,0.409475125
U_12313,C_course-v1:TsinghuaX+00040132X+sp,0.130221092
U_12313,C_course-v1:TsinghuaX+00612642X+sp,0.912917493
U_12313,C_course-v1:nxu+2018122712+2019_T1,0.039666028
U_12339,C_course-v1:TsinghuaX+80000271X+sp,0.384313872
U_12339,C_course-v1:TsinghuaX+MOOC101_2015_2+sp,0.891283771
U_12339,C_course-v1:UST+UST001+sp,0.117498564
U_12459,C_course-v1:SJU+2018072301+sp,0.026837707
U_12459,C_course-v1:TsinghuaX+00670122+2019_T1,0.912400166
U_12459,C_course-v1:TsinghuaX+00680082X+sp,0.025774298
U_12459,C_course-v1:TsinghuaX+30640014X+sp,0.012566869
U_12459,C_course-v1:TsinghuaX+40809644X+2019_T1,0.294457971
U_12459,C_course-v1:TsinghuaX+44100343X+2019_T1,0.443495619
U_12466,C_course-v1:MITx+6_00_1x+sp,0.034550219
U_12466,C_course-v1:TsinghuaX+00612642X+sp,1.17687732
U_12466,C_course-v1:TsinghuaX+30240243X+sp,0.768347807
U_12466,C_course-v1:TsinghuaX+81020142X+sp,0.493101311
U_12541,C_course-v1:NJU+2018032002X+SP,0.418823975
U_12541,C_course-v1:TsinghuaX+00740043X_2015_T2+sp,1.453835823
U_12541,C_course-v1:TsinghuaX+00740043_1x+2019_T1,1.453835823
U_12541,C_course-v1:TsinghuaX+00740123_X+sp,1.593093858
U_12541,C_course-v1:TsinghuaX+2018032801X+2018_T1,0.049475398
U_12682,C_course-v1:TsinghuaX+10421075X_2015_2+sp,0.041726122
U_12682,C_course-v1:TsinghuaX+30640014X+sp,0.04222855
U_12682,C_course-v1:TsinghuaX+30700313X+sp,0.043990217
U_12682,C_course-v1:TsinghuaX+80590952X+sp,0.064857762
U_12682,C_course-v1:TsinghuaX+90640012X+sp,0.032695684
U_12682,C_course-v1:UQx+Think101x+sp,0.027487324
U_12753,C_course-v1:TsinghuaX+00612642X+sp,1.887445395
U_12753,C_course-v1:TsinghuaX+00612643X+sp,0.154117297
U_12753,C_course-v1:TsinghuaX+00690212X+sp,0.117868232
U_12753,C_course-v1:TsinghuaX+80000271X+sp,0.093041815
U_1279,C_course-v1:HUBU+20170619001+sp,0.223473825
U_1279,C_course-v1:RiceX+AdvENVSCI_1x+sp,0.036644258
U_1279,C_course-v1:TsinghuaX+40050455X+sp,0.216042257
U_1279,C_course-v1:TsinghuaX+40050455_2X+sp,0.027686045
U_12807,C_course-v1:KMUSTX+8209001+sp,1.562968374
